Order_ID,Customer_ID,Customer_Name,Age,Gender,c,Category,Sales,Order_Date
1455,1142,Customer_1455,59,Male,Peshawar,Grocery,21291,2022-03-02 14:00:00
1456,1992,Customer_1456,32,Female,Islamabad,Clothing,69843,2022-03-02 15:00:00
1457,1664,Customer_1457,32,Male,Karachi,Grocery,27148,2022-03-02 16:00:00
1458,1144,Customer_1458,56,Male,Peshawar,Grocery,31590,2022-03-02 17:00:00
1459,2248,Customer_1459,30,Male,Quetta,Grocery,18357,2022-03-02 18:00:00
1460,2006,Customer_1460,34,Male,Islamabad,Clothing,62827,2022-03-02 19:00:00
1461,1502,Customer_1461,49,Male,Islamabad,Clothing,43467,2022-03-02 20:00:00
1462,2985,Customer_1462,26,Female,Quetta,Furniture,54209,2022-03-02 21:00:00
1463,2997,Customer_1463,57,Male,Islamabad,Furniture,68448,2022-03-02 22:00:00
1464,1820,Customer_1464,37,Male,Quetta,Electronics,49361,2022-03-02 23:00:00
1465,2639,Customer_1465,43,Male,Islamabad,Clothing,69218,2022-03-03 00:00:00
1466,1103,Customer_1466,44,Female,Lahore,Electronics,21448,2022-03-03 01:00:00
1467,2970,Customer_1467,38,Female,Quetta,Clothing,34282,2022-03-03 02:00:00
1468,2062,Customer_1468,35,Female,Peshawar,Grocery,51256,2022-03-03 03:00:00
1469,2970,Customer_1469,30,Female,Lahore,Electronics,68888,2022-03-03 04:00:00
1470,1197,Customer_1470,33,Female,Peshawar,Electronics,67309,2022-03-03 05:00:00
1471,2669,Customer_1471,26,Male,Islamabad,Electronics,8149,2022-03-03 06:00:00
1472,1578,Customer_1472,29,Male,Peshawar,Clothing,29502,2022-03-03 07:00:00
1473,1390,Customer_1473,61,Male,Lahore,Furniture,35223,2022-03-03 08:00:00
1474,2202,Customer_1474,55,Female,Quetta,Electronics,74814,2022-03-03 09:00:00
1475,2991,Customer_1475,36,Female,Karachi,Furniture,70585,2022-03-03 10:00:00
1476,1553,Customer_1476,24,Male,Peshawar,Clothing,12309,2022-03-03 11:00:00
1477,2471,Customer_1477,52,Female,Karachi,Electronics,58669,2022-03-03 12:00:00
1478,2523,Customer_1478,35,Female,Peshawar,Clothing,8802,2022-03-03 13:00:00
1479,2038,Customer_1479,33,Female,Peshawar,Furniture,8600,2022-03-03 14:00:00
1480,2646,Customer_1480,56,Male,Quetta,Furniture,68947,2022-03-03 15:00:00
1481,2692,Customer_1481,21,Male,Islamabad,Electronics,78127,2022-03-03 16:00:00
1482,2312,Customer_1482,42,Female,Lahore,Furniture,75135,2022-03-03 17:00:00
1483,1477,Customer_1483,49,Female,Lahore,Grocery,55520,2022-03-03 18:00:00
1484,2254,Customer_1484,57,Female,Lahore,Grocery,6163,2022-03-03 19:00:00
1485,1922,Customer_1485,30,Female,Islamabad,Electronics,45149,2022-03-03 20:00:00
1486,1419,Customer_1486,62,Male,Karachi,Clothing,47636,2022-03-03 21:00:00
1487,1156,Customer_1487,34,Female,Lahore,Clothing,36604,2022-03-03 22:00:00
1488,1549,Customer_1488,54,Male,Karachi,Clothing,39637,2022-03-03 23:00:00
1489,2464,Customer_1489,23,Male,Islamabad,Grocery,3034,2022-03-04 00:00:00
1490,2120,Customer_1490,36,Male,Islamabad,Furniture,68262,2022-03-04 01:00:00
1491,2020,Customer_1491,30,Female,Quetta,Grocery,52945,2022-03-04 02:00:00
1492,1996,Customer_1492,43,Male,Lahore,Furniture,10085,2022-03-04 03:00:00
1493,2434,Customer_1493,31,Male,Quetta,Grocery,76938,2022-03-04 04:00:00
1494,1950,Customer_1494,48,Female,Lahore,Clothing,36892,2022-03-04 05:00:00
1495,1288,Customer_1495,21,Female,Islamabad,Clothing,31626,2022-03-04 06:00:00
1496,2277,Customer_1496,56,Female,Islamabad,Clothing,42985,2022-03-04 07:00:00
1497,1195,Customer_1497,25,Male,Peshawar,Electronics,46298,2022-03-04 08:00:00
1498,1597,Customer_1498,42,Female,Peshawar,Electronics,68810,2022-03-04 09:00:00
1499,2857,Customer_1499,30,Male,Islamabad,Furniture,9517,2022-03-04 10:00:00
1500,2545,Customer_1500,49,Male,Islamabad,Electronics,26200,2022-03-04 11:00:00
1501,1516,Customer_1501,55,Female,Karachi,Grocery,37007,2022-03-04 12:00:00
1502,2658,Customer_1502,55,Male,Karachi,Grocery,48179,2022-03-04 13:00:00
1503,2865,Customer_1503,45,Male,Quetta,Furniture,37732,2022-03-04 14:00:00
1504,1864,Customer_1504,47,Male,Peshawar,Furniture,24520,2022-03-04 15:00:00
1505,2141,Customer_1505,20,Male,Peshawar,Clothing,57672,2022-03-04 16:00:00
1506,1805,Customer_1506,45,Female,Islamabad,Electronics,14246,2022-03-04 17:00:00
1507,2932,Customer_1507,20,Male,Islamabad,Clothing,64037,2022-03-04 18:00:00
1508,2182,Customer_1508,62,Female,Quetta,Electronics,4594,2022-03-04 19:00:00
1509,1814,Customer_1509,51,Male,Peshawar,Electronics,68966,2022-03-04 20:00:00
1510,1227,Customer_1510,33,Male,Karachi,Furniture,31255,2022-03-04 21:00:00
1511,2900,Customer_1511,39,Female,Lahore,Clothing,12052,2022-03-04 22:00:00
1512,1215,Customer_1512,49,Male,Quetta,Clothing,59991,2022-03-04 23:00:00
1513,1947,Customer_1513,55,Male,Lahore,Electronics,20279,2022-03-05 00:00:00
1514,2719,Customer_1514,25,Male,Karachi,Electronics,29500,2022-03-05 01:00:00
1515,1014,Customer_1515,25,Male,Karachi,Furniture,54453,2022-03-05 02:00:00
1516,2180,Customer_1516,23,Male,Lahore,Grocery,58064,2022-03-05 03:00:00
1517,2671,Customer_1517,31,Male,Quetta,Clothing,14602,2022-03-05 04:00:00
1518,2284,Customer_1518,49,Female,Lahore,Clothing,2361,2022-03-05 05:00:00
1519,2180,Customer_1519,52,Female,Quetta,Furniture,44074,2022-03-05 06:00:00
1520,1046,Customer_1520,27,Female,Quetta,Furniture,33182,2022-03-05 07:00:00
1521,1323,Customer_1521,20,Male,Islamabad,Clothing,79319,2022-03-05 08:00:00
1522,1843,Customer_1522,29,Male,Peshawar,Clothing,78472,2022-03-05 09:00:00
1523,2708,Customer_1523,48,Male,Peshawar,Electronics,65685,2022-03-05 10:00:00
1524,1129,Customer_1524,46,Female,Karachi,Grocery,74926,2022-03-05 11:00:00
1525,2434,Customer_1525,22,Male,Islamabad,Clothing,48620,2022-03-05 12:00:00
1526,1094,Customer_1526,42,Female,Peshawar,Furniture,38797,2022-03-05 13:00:00
1527,1626,Customer_1527,58,Male,Quetta,Electronics,8799,2022-03-05 14:00:00
1528,1754,Customer_1528,48,Male,Quetta,Electronics,41848,2022-03-05 15:00:00
1529,2955,Customer_1529,38,Male,Lahore,Furniture,41884,2022-03-05 16:00:00
1530,2315,Customer_1530,37,Female,Lahore,Furniture,77193,2022-03-05 17:00:00
1531,1793,Customer_1531,56,Male,Quetta,Electronics,33187,2022-03-05 18:00:00
1532,2834,Customer_1532,39,Female,Quetta,Furniture,65077,2022-03-05 19:00:00
1533,2306,Customer_1533,21,Male,Lahore,Electronics,60547,2022-03-05 20:00:00
1534,1068,Customer_1534,30,Male,Peshawar,Furniture,10691,2022-03-05 21:00:00
1535,2683,Customer_1535,62,Female,Karachi,Electronics,57384,2022-03-05 22:00:00
1536,1010,Customer_1536,59,Male,Lahore,Clothing,55411,2022-03-05 23:00:00
1537,2277,Customer_1537,37,Male,Peshawar,Clothing,77803,2022-03-06 00:00:00
1538,2865,Customer_1538,30,Male,Peshawar,Furniture,44226,2022-03-06 01:00:00
1539,1871,Customer_1539,34,Male,Peshawar,Grocery,35123,2022-03-06 02:00:00
1540,1549,Customer_1540,53,Female,Islamabad,Clothing,50500,2022-03-06 03:00:00
1541,2157,Customer_1541,50,Female,Islamabad,Electronics,71994,2022-03-06 04:00:00
1542,1711,Customer_1542,18,Male,Peshawar,Grocery,63527,2022-03-06 05:00:00
1543,1022,Customer_1543,32,Male,Quetta,Electronics,59495,2022-03-06 06:00:00
1544,1814,Customer_1544,30,Female,Islamabad,Electronics,43376,2022-03-06 07:00:00
1545,1345,Customer_1545,34,Male,Lahore,Clothing,51570,2022-03-06 08:00:00
1546,1301,Customer_1546,41,Female,Islamabad,Furniture,66724,2022-03-06 09:00:00
1547,1362,Customer_1547,25,Male,Quetta,Furniture,25865,2022-03-06 10:00:00
1548,1395,Customer_1548,44,Female,Karachi,Electronics,30163,2022-03-06 11:00:00
1549,1217,Customer_1549,62,Female,Islamabad,Clothing,65936,2022-03-06 12:00:00
1550,1140,Customer_1550,40,Female,Peshawar,Electronics,63711,2022-03-06 13:00:00
1551,2639,Customer_1551,63,Female,Peshawar,Grocery,11409,2022-03-06 14:00:00
1552,1957,Customer_1552,25,Male,Peshawar,Electronics,61383,2022-03-06 15:00:00
1553,2233,Customer_1553,25,Male,Karachi,Clothing,13213,2022-03-06 16:00:00
1554,1984,Customer_1554,43,Female,Quetta,Electronics,13114,2022-03-06 17:00:00
1555,1992,Customer_1555,64,Female,Lahore,Clothing,21234,2022-03-06 18:00:00
1556,2646,Customer_1556,30,Female,Quetta,Furniture,31209,2022-03-06 19:00:00
1557,2639,Customer_1557,56,Female,Karachi,Clothing,23385,2022-03-06 20:00:00
1558,1827,Customer_1558,54,Male,Peshawar,Grocery,72122,2022-03-06 21:00:00
1559,1682,Customer_1559,45,Female,Quetta,Clothing,78767,2022-03-06 22:00:00
1560,2483,Customer_1560,42,Female,Lahore,Grocery,13841,2022-03-06 23:00:00
1561,2003,Customer_1561,33,Female,Peshawar,Grocery,39935,2022-03-07 00:00:00
1562,1355,Customer_1562,19,Female,Lahore,Electronics,13476,2022-03-07 01:00:00
1563,2007,Customer_1563,35,Female,Islamabad,Grocery,78369,2022-03-07 02:00:00
1564,2347,Customer_1564,34,Female,Lahore,Clothing,5790,2022-03-07 03:00:00
1565,2156,Customer_1565,47,Female,Peshawar,Furniture,46312,2022-03-07 04:00:00
1566,1887,Customer_1566,56,Male,Islamabad,Clothing,51028,2022-03-07 05:00:00
1567,2828,Customer_1567,30,Female,Peshawar,Furniture,59070,2022-03-07 06:00:00
1568,2863,Customer_1568,49,Female,Peshawar,Grocery,56899,2022-03-07 07:00:00
1569,1126,Customer_1569,46,Female,Islamabad,Electronics,48937,2022-03-07 08:00:00
1570,2129,Customer_1570,63,Male,Lahore,Grocery,58407,2022-03-07 09:00:00
1571,2008,Customer_1571,47,Male,Karachi,Grocery,49223,2022-03-07 10:00:00
1572,1603,Customer_1572,35,Male,Karachi,Furniture,36155,2022-03-07 11:00:00
1573,2822,Customer_1573,30,Female,Karachi,Clothing,56333,2022-03-07 12:00:00
1574,2401,Customer_1574,60,Female,Karachi,Electronics,24497,2022-03-07 13:00:00
1575,2928,Customer_1575,38,Female,Quetta,Electronics,67376,2022-03-07 14:00:00
1576,2013,Customer_1576,47,Male,Karachi,Electronics,26513,2022-03-07 15:00:00
1577,1050,Customer_1577,38,Female,Islamabad,Electronics,33362,2022-03-07 16:00:00
1578,2052,Customer_1578,34,Male,Karachi,Clothing,52948,2022-03-07 17:00:00
1579,2485,Customer_1579,57,Male,Peshawar,Electronics,46108,2022-03-07 18:00:00
1580,2319,Customer_1580,36,Male,Karachi,Furniture,41394,2022-03-07 19:00:00
1581,2320,Customer_1581,32,Male,Lahore,Furniture,51149,2022-03-07 20:00:00
1582,2749,Customer_1582,26,Male,Islamabad,Electronics,62604,2022-03-07 21:00:00
1583,1778,Customer_1583,27,Female,Islamabad,Electronics,76959,2022-03-07 22:00:00
1584,2430,Customer_1584,61,Female,Quetta,Clothing,40321,2022-03-07 23:00:00
1585,2792,Customer_1585,48,Male,Peshawar,Clothing,48440,2022-03-08 00:00:00
1586,1813,Customer_1586,40,Female,Islamabad,Electronics,11435,2022-03-08 01:00:00
1587,2636,Customer_1587,47,Female,Lahore,Clothing,12967,2022-03-08 02:00:00
1588,2428,Customer_1588,50,Male,Karachi,Grocery,11573,2022-03-08 03:00:00
1589,2369,Customer_1589,26,Male,Islamabad,Electronics,8191,2022-03-08 04:00:00
1590,2645,Customer_1590,64,Female,Lahore,Clothing,47038,2022-03-08 05:00:00
1591,1419,Customer_1591,18,Female,Karachi,Furniture,24990,2022-03-08 06:00:00
1592,2205,Customer_1592,61,Female,Quetta,Electronics,16188,2022-03-08 07:00:00
1593,1982,Customer_1593,52,Female,Islamabad,Electronics,51150,2022-03-08 08:00:00
1594,1824,Customer_1594,28,Male,Islamabad,Furniture,14329,2022-03-08 09:00:00
1595,2024,Customer_1595,51,Female,Lahore,Furniture,3586,2022-03-08 10:00:00
1596,2854,Customer_1596,33,Male,Peshawar,Clothing,3090,2022-03-08 11:00:00
1597,2973,Customer_1597,26,Male,Quetta,Furniture,40393,2022-03-08 12:00:00
1598,1566,Customer_1598,49,Female,Peshawar,Grocery,73896,2022-03-08 13:00:00
1599,1370,Customer_1599,32,Female,Islamabad,Electronics,38676,2022-03-08 14:00:00
1600,1935,Customer_1600,29,Female,Peshawar,Grocery,67984,2022-03-08 15:00:00
1601,2934,Customer_1601,50,Male,Karachi,Clothing,26795,2022-03-08 16:00:00
1602,1660,Customer_1602,62,Male,Quetta,Furniture,38631,2022-03-08 17:00:00
1603,2454,Customer_1603,31,Male,Peshawar,Electronics,45393,2022-03-08 18:00:00
1604,1968,Customer_1604,25,Male,Karachi,Furniture,12424,2022-03-08 19:00:00
1605,2332,Customer_1605,25,Female,Lahore,Furniture,11351,2022-03-08 20:00:00
1606,2160,Customer_1606,44,Male,Peshawar,Clothing,8234,2022-03-08 21:00:00
1607,1201,Customer_1607,29,Male,Quetta,Clothing,43181,2022-03-08 22:00:00
1608,2459,Customer_1608,18,Female,Karachi,Clothing,5793,2022-03-08 23:00:00
1609,1312,Customer_1609,60,Male,Peshawar,Clothing,53703,2022-03-09 00:00:00
1610,1116,Customer_1610,57,Male,Lahore,Electronics,14320,2022-03-09 01:00:00
1611,2689,Customer_1611,59,Female,Peshawar,Grocery,68327,2022-03-09 02:00:00
1612,1936,Customer_1612,28,Male,Karachi,Grocery,47663,2022-03-09 03:00:00
1613,2826,Customer_1613,56,Male,Peshawar,Electronics,12891,2022-03-09 04:00:00
1614,1574,Customer_1614,60,Male,Quetta,Furniture,42470,2022-03-09 05:00:00
1615,1243,Customer_1615,48,Male,Islamabad,Electronics,47323,2022-03-09 06:00:00
1616,1536,Customer_1616,34,Female,Karachi,Grocery,31296,2022-03-09 07:00:00
1617,2625,Customer_1617,50,Male,Karachi,Grocery,36889,2022-03-09 08:00:00
1618,1074,Customer_1618,49,Female,Karachi,Electronics,3852,2022-03-09 09:00:00
1619,2829,Customer_1619,46,Male,Karachi,Clothing,28672,2022-03-09 10:00:00
1620,1385,Customer_1620,38,Female,Peshawar,Furniture,11437,2022-03-09 11:00:00
1621,2926,Customer_1621,38,Female,Quetta,Electronics,66981,2022-03-09 12:00:00
1622,2233,Customer_1622,57,Female,Lahore,Grocery,74009,2022-03-09 13:00:00
1623,1474,Customer_1623,40,Male,Quetta,Clothing,24052,2022-03-09 14:00:00
1624,1417,Customer_1624,23,Male,Karachi,Furniture,14618,2022-03-09 15:00:00
1625,1346,Customer_1625,39,Male,Peshawar,Grocery,11790,2022-03-09 16:00:00
1626,2552,Customer_1626,55,Female,Peshawar,Furniture,25623,2022-03-09 17:00:00
1627,1639,Customer_1627,54,Male,Karachi,Clothing,60051,2022-03-09 18:00:00
1628,1938,Customer_1628,62,Male,Peshawar,Grocery,52636,2022-03-09 19:00:00
1629,1954,Customer_1629,25,Male,Karachi,Clothing,64386,2022-03-09 20:00:00
1630,1875,Customer_1630,58,Male,Quetta,Electronics,76402,2022-03-09 21:00:00
1631,1762,Customer_1631,52,Female,Islamabad,Electronics,67833,2022-03-09 22:00:00
1632,2202,Customer_1632,28,Female,Peshawar,Furniture,44516,2022-03-09 23:00:00
1633,2205,Customer_1633,41,Male,Karachi,Clothing,21927,2022-03-10 00:00:00
1634,1663,Customer_1634,38,Male,Karachi,Clothing,2757,2022-03-10 01:00:00
1635,1024,Customer_1635,19,Male,Peshawar,Furniture,68233,2022-03-10 02:00:00
1636,2990,Customer_1636,57,Female,Lahore,Furniture,8722,2022-03-10 03:00:00
1637,2203,Customer_1637,36,Male,Karachi,Furniture,25687,2022-03-10 04:00:00
1638,1709,Customer_1638,56,Female,Peshawar,Electronics,21281,2022-03-10 05:00:00
1639,2524,Customer_1639,45,Female,Karachi,Furniture,11504,2022-03-10 06:00:00
1640,2879,Customer_1640,34,Male,Lahore,Electronics,58100,2022-03-10 07:00:00
1641,2184,Customer_1641,23,Male,Islamabad,Furniture,26015,2022-03-10 08:00:00
1642,1176,Customer_1642,36,Male,Lahore,Clothing,72188,2022-03-10 09:00:00
1643,1284,Customer_1643,55,Female,Quetta,Clothing,73208,2022-03-10 10:00:00
1644,1062,Customer_1644,45,Female,Peshawar,Furniture,3685,2022-03-10 11:00:00
1645,2002,Customer_1645,19,Male,Lahore,Furniture,54976,2022-03-10 12:00:00
1646,1661,Customer_1646,55,Female,Islamabad,Electronics,31712,2022-03-10 13:00:00
1647,1665,Customer_1647,54,Male,Karachi,Grocery,75197,2022-03-10 14:00:00
1648,1155,Customer_1648,21,Male,Peshawar,Electronics,49033,2022-03-10 15:00:00
1649,2905,Customer_1649,39,Female,Lahore,Clothing,38130,2022-03-10 16:00:00
1650,2492,Customer_1650,43,Female,Islamabad,Furniture,69106,2022-03-10 17:00:00
1651,2072,Customer_1651,60,Female,Lahore,Clothing,74599,2022-03-10 18:00:00
1652,1966,Customer_1652,53,Female,Quetta,Grocery,17085,2022-03-10 19:00:00
1653,1848,Customer_1653,30,Male,Peshawar,Electronics,49740,2022-03-10 20:00:00
1654,2107,Customer_1654,49,Male,Karachi,Clothing,15272,2022-03-10 21:00:00
1655,2384,Customer_1655,34,Male,Islamabad,Electronics,72335,2022-03-10 22:00:00
1656,1688,Customer_1656,58,Female,Lahore,Furniture,76224,2022-03-10 23:00:00
1657,1147,Customer_1657,53,Male,Peshawar,Clothing,18438,2022-03-11 00:00:00
1658,2653,Customer_1658,63,Female,Lahore,Grocery,22483,2022-03-11 01:00:00
1659,1341,Customer_1659,36,Female,Peshawar,Electronics,13374,2022-03-11 02:00:00
1660,1475,Customer_1660,52,Female,Quetta,Electronics,61396,2022-03-11 03:00:00
1661,2086,Customer_1661,63,Male,Lahore,Grocery,46709,2022-03-11 04:00:00
1662,2724,Customer_1662,57,Female,Quetta,Clothing,33322,2022-03-11 05:00:00
1663,2383,Customer_1663,45,Female,Islamabad,Clothing,21250,2022-03-11 06:00:00
1664,1560,Customer_1664,18,Female,Quetta,Electronics,42583,2022-03-11 07:00:00
1665,1326,Customer_1665,59,Female,Peshawar,Grocery,28446,2022-03-11 08:00:00
1666,2792,Customer_1666,35,Female,Islamabad,Electronics,2052,2022-03-11 09:00:00
1667,2759,Customer_1667,57,Female,Lahore,Electronics,73831,2022-03-11 10:00:00
1668,2164,Customer_1668,50,Female,Lahore,Furniture,5771,2022-03-11 11:00:00
1669,1989,Customer_1669,29,Female,Peshawar,Clothing,66151,2022-03-11 12:00:00
1670,1214,Customer_1670,25,Female,Karachi,Clothing,29494,2022-03-11 13:00:00
1671,1434,Customer_1671,41,Female,Karachi,Furniture,27686,2022-03-11 14:00:00
1672,2914,Customer_1672,33,Female,Lahore,Clothing,30767,2022-03-11 15:00:00
1673,1951,Customer_1673,21,Female,Peshawar,Clothing,39640,2022-03-11 16:00:00
1674,1722,Customer_1674,55,Male,Karachi,Clothing,25435,2022-03-11 17:00:00
1675,2341,Customer_1675,61,Male,Quetta,Grocery,32248,2022-03-11 18:00:00
1676,1031,Customer_1676,44,Female,Lahore,Furniture,4337,2022-03-11 19:00:00
1677,1669,Customer_1677,26,Female,Quetta,Electronics,65375,2022-03-11 20:00:00
1678,1284,Customer_1678,64,Female,Peshawar,Grocery,63194,2022-03-11 21:00:00
1679,2328,Customer_1679,33,Male,Quetta,Electronics,10110,2022-03-11 22:00:00
1680,1428,Customer_1680,29,Male,Karachi,Furniture,29115,2022-03-11 23:00:00
1681,2500,Customer_1681,48,Male,Karachi,Furniture,77144,2022-03-12 00:00:00
1682,1285,Customer_1682,41,Female,Islamabad,Furniture,22847,2022-03-12 01:00:00
1683,2167,Customer_1683,31,Female,Lahore,Clothing,34562,2022-03-12 02:00:00
1684,2447,Customer_1684,62,Female,Peshawar,Grocery,55622,2022-03-12 03:00:00
1685,2042,Customer_1685,42,Female,Lahore,Furniture,48931,2022-03-12 04:00:00
1686,1017,Customer_1686,51,Male,Quetta,Electronics,73586,2022-03-12 05:00:00
1687,1768,Customer_1687,20,Female,Peshawar,Clothing,28705,2022-03-12 06:00:00
1688,1589,Customer_1688,41,Male,Peshawar,Clothing,18959,2022-03-12 07:00:00
1689,2394,Customer_1689,59,Male,Karachi,Grocery,24250,2022-03-12 08:00:00
1690,2198,Customer_1690,26,Female,Quetta,Grocery,28229,2022-03-12 09:00:00
1691,2009,Customer_1691,43,Male,Karachi,Grocery,39085,2022-03-12 10:00:00
1692,1193,Customer_1692,37,Male,Karachi,Clothing,46135,2022-03-12 11:00:00
1693,1501,Customer_1693,57,Male,Islamabad,Furniture,45354,2022-03-12 12:00:00
1694,1987,Customer_1694,27,Male,Karachi,Electronics,76726,2022-03-12 13:00:00
1695,2136,Customer_1695,36,Female,Lahore,Furniture,29604,2022-03-12 14:00:00
1696,1113,Customer_1696,20,Female,Peshawar,Electronics,15270,2022-03-12 15:00:00
1697,2245,Customer_1697,41,Male,Karachi,Furniture,76493,2022-03-12 16:00:00
1698,2701,Customer_1698,22,Female,Lahore,Grocery,18457,2022-03-12 17:00:00
1699,1946,Customer_1699,20,Male,Quetta,Electronics,55678,2022-03-12 18:00:00
1700,1830,Customer_1700,44,Female,Peshawar,Clothing,21328,2022-03-12 19:00:00
1701,2667,Customer_1701,33,Female,Quetta,Electronics,17671,2022-03-12 20:00:00
1702,2920,Customer_1702,32,Female,Lahore,Clothing,61965,2022-03-12 21:00:00
1703,2287,Customer_1703,52,Female,Quetta,Furniture,13646,2022-03-12 22:00:00
1704,1924,Customer_1704,29,Female,Quetta,Grocery,46766,2022-03-12 23:00:00
1705,1054,Customer_1705,58,Male,Quetta,Electronics,46439,2022-03-13 00:00:00
1706,2894,Customer_1706,61,Female,Karachi,Clothing,14702,2022-03-13 01:00:00
1707,2666,Customer_1707,43,Male,Karachi,Furniture,37642,2022-03-13 02:00:00
1708,1799,Customer_1708,64,Male,Karachi,Grocery,64328,2022-03-13 03:00:00
1709,1777,Customer_1709,51,Female,Peshawar,Grocery,59546,2022-03-13 04:00:00
1710,2481,Customer_1710,40,Male,Lahore,Grocery,10349,2022-03-13 05:00:00
1711,2901,Customer_1711,48,Female,Karachi,Furniture,59772,2022-03-13 06:00:00
1712,1161,Customer_1712,37,Male,Quetta,Furniture,20939,2022-03-13 07:00:00
1713,2403,Customer_1713,29,Male,Quetta,Furniture,79372,2022-03-13 08:00:00
1714,1086,Customer_1714,40,Female,Quetta,Grocery,35844,2022-03-13 09:00:00
1715,1054,Customer_1715,21,Female,Quetta,Electronics,53776,2022-03-13 10:00:00
1716,2499,Customer_1716,40,Female,Islamabad,Clothing,5551,2022-03-13 11:00:00
1717,2823,Customer_1717,18,Female,Peshawar,Furniture,49974,2022-03-13 12:00:00
1718,2201,Customer_1718,42,Male,Lahore,Electronics,76104,2022-03-13 13:00:00
1719,2414,Customer_1719,19,Female,Lahore,Clothing,17467,2022-03-13 14:00:00
1720,2372,Customer_1720,47,Male,Karachi,Grocery,22273,2022-03-13 15:00:00
1721,2031,Customer_1721,20,Male,Islamabad,Electronics,74883,2022-03-13 16:00:00
1722,1832,Customer_1722,38,Male,Lahore,Grocery,70917,2022-03-13 17:00:00
1723,1312,Customer_1723,42,Male,Peshawar,Clothing,41682,2022-03-13 18:00:00
1724,1758,Customer_1724,37,Male,Quetta,Furniture,64089,2022-03-13 19:00:00
1725,2858,Customer_1725,39,Male,Karachi,Grocery,73735,2022-03-13 20:00:00
1726,1442,Customer_1726,38,Female,Peshawar,Electronics,24680,2022-03-13 21:00:00
1727,2790,Customer_1727,50,Male,Lahore,Furniture,64872,2022-03-13 22:00:00
